date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
08/05/2022,false,2.0695096547813883,2045.0652899194408,2785.998432337432,285.13076902275765
09/05/2022,false,1.9348954980591344,2077.6825992686495,2813.7206856285484,287.06566452081677
10/05/2022,false,1.7844035327414833,2109.263018294576,2841.737123817284,288.85006805355823
11/05/2022,false,1.739473129004827,2138.8958241082432,2869.678553094908,290.58954118256304
12/05/2022,false,1.5887165738727675,2166.7701266449517,2897.341531194222,292.1782577564358
13/05/2022,false,1.4692215933121344,2191.84187024082,2925.3086019556704,293.6474793497479
14/05/2022,false,1.3824083108189007,2215.444240917607,2953.235073640868,295.0298876605668
15/05/2022,false,1.3183432567348454,2236.9624260577734,2981.114833827883,296.3482309173017
16/05/2022,false,1.1974694835534994,2258.6788467171573,3009.0199242169824,297.5457004008552
17/05/2022,false,1.1348210007238573,2278.6101489602547,3036.8362325212534,298.680521401579
18/05/2022,false,1.0702158035560938,2297.049725911396,3064.6912193003745,299.7507372051351
19/05/2022,false,0.9954314431558029,2314.904696018588,3092.4293810330787,300.7461686482909
20/05/2022,false,0.926339078357186,2331.971453763568,3120.3923185353906,301.67250772664806
21/05/2022,false,0.9016365819967803,2346.8871130411426,3148.1998152031415,302.57414430864486
22/05/2022,false,0.8330264727156476,2361.2287398032786,3175.871609622558,303.4071707813605
23/05/2022,false,0.7734999962483903,2374.60986219118,3203.761712726762,304.1806707776089
24/05/2022,false,0.7292397016516282,2387.307619905355,3231.5644452207634,304.90991047926053
25/05/2022,false,0.6627757243482129,2399.1694532947,3259.073734112091,305.5726862036087
26/05/2022,false,0.6341116821319097,2409.241420603431,3286.9288213885206,306.2067978857406
27/05/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
28/05/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
29/05/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
30/05/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
31/05/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
01/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
02/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
03/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
04/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
05/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
06/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
07/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
08/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
09/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
10/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
11/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
12/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
13/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
14/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
15/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
16/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
17/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
18/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
19/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
20/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
21/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
22/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
23/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
24/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
25/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
26/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
27/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
28/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
29/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
30/06/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
01/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
02/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
03/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
04/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
05/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
06/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
07/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
08/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
09/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
10/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
11/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
12/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
13/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
14/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
15/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
16/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
17/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
18/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
19/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
20/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
21/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
22/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
23/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
24/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
25/07/2022,false,0.5937123283811677,2419.755276315463,3315.0587918694414,306.8005102141218
